project,bug,test_class,test_method,history,same_package,modified_classes_count,historical_failure_rate,last_failure_distance,test_name_similarity,label
Chart,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests,testDrawWithNullInfo,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests,testBug1572478Vertical,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests,testBug1572478Horizontal,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests,testGetLegendItem,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests,testGetLegendItemSeriesIndex,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests,testDrawWithNullMean,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests,testDrawWithNullMedian,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests,testDrawWithNullQ1,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests,testDrawWithNullQ3,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests,testDrawWithNullMinRegular,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests,testDrawWithNullMaxRegular,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests,testDrawWithNullMinOutlier,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests,testDrawWithNullMaxOutlier,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.CategoryStepRendererTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.CategoryStepRendererTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.CategoryStepRendererTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.CategoryStepRendererTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.CategoryStepRendererTests,testGetLegendItemSeriesIndex,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.DefaultCategoryItemRendererTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.DefaultCategoryItemRendererTests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.DefaultCategoryItemRendererTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.DefaultCategoryItemRendererTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.DefaultCategoryItemRendererTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.GanttRendererTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.GanttRendererTests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.GanttRendererTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.GanttRendererTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.GanttRendererTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.GradientBarPainterTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.GradientBarPainterTests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.GradientBarPainterTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.GradientBarPainterTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests,testDrawWithNullInfo,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests,testFindRangeBounds,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.IntervalBarRendererTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.IntervalBarRendererTests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.IntervalBarRendererTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.IntervalBarRendererTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.IntervalBarRendererTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.IntervalBarRendererTests,testDrawWithNullInfo,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LayeredBarRendererTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LayeredBarRendererTests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LayeredBarRendererTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LayeredBarRendererTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LayeredBarRendererTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LayeredBarRendererTests,testDrawWithNullInfo,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LevelRendererTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LevelRendererTests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LevelRendererTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LevelRendererTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LevelRendererTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LevelRendererTests,testDrawWithNullInfo,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LevelRendererTests,testGetLegendItemSeriesIndex,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LineAndShapeRendererTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LineAndShapeRendererTests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LineAndShapeRendererTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LineAndShapeRendererTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LineAndShapeRendererTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LineAndShapeRendererTests,testGetLegendItemSeriesIndex,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LineRenderer3DTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LineRenderer3DTests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LineRenderer3DTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LineRenderer3DTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.LineRenderer3DTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests,testDrawWithNullInfo,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.ScatterRendererTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.ScatterRendererTests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.ScatterRendererTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.ScatterRendererTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.ScatterRendererTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedAreaRendererTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedAreaRendererTests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedAreaRendererTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedAreaRendererTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedAreaRendererTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testFindRangeBounds,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testCreateStackedValueList1,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testCreateStackedValueList2,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testCreateStackedValueList3,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testCreateStackedValueList4,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testCreateStackedValueList1a,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testCreateStackedValueList1b,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testCreateStackedValueList1c,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testCreateStackedValueList1d,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testCreateStackedValueList2a,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testCreateStackedValueList2b,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testCreateStackedValueList2c,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testCreateStackedValueList2d,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testCreateStackedValueList3a,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testCreateStackedValueList3b,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testCreateStackedValueList3c,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testCreateStackedValueList3d,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,testCreateStackedValueList5,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRendererTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRendererTests,testHashCode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRendererTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRendererTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRendererTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StackedBarRendererTests,testFindRangeBounds,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StandardBarPainterTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StandardBarPainterTests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StandardBarPainterTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StandardBarPainterTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testDrawWithNullInfo,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testDrawWithNullMeanVertical,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testDrawWithNullMeanHorizontal,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testDrawWithNullDeviationVertical,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testDrawWithNullDeviationHorizontal,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests,testDrawWithNullInfo,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests,test1562759,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.WaterfallBarRendererTests,testFindRangeBounds,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.WaterfallBarRendererTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.WaterfallBarRendererTests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.WaterfallBarRendererTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.WaterfallBarRendererTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.category.junit.WaterfallBarRendererTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.junit.AbstractRendererTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.junit.AbstractRendererTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.junit.AbstractRendererTests,testCloning2,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.junit.AbstractRendererTests,testEventNotification,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.junit.AbstractRendererTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.junit.AbstractRendererTests,testAutoPopulateFlagDefaults,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.junit.AbstractRendererTests,testPaintLookup,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.junit.AbstractRendererTests,testFillPaintLookup,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.junit.AbstractRendererTests,testOutlinePaintLookup,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.junit.AbstractRendererTests,testHashCode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests,testDrawWithEmptyDataset,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests,testFindRangeBounds,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRendererTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRendererTests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRendererTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRendererTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRendererTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRendererTests,testFindRangeBounds,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRendererTests,testDrawWithNullInfo,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRendererTests,testBug1593156,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYBarRendererTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYBarRendererTests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYBarRendererTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYBarRendererTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYBarRendererTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYBarRendererTests,testFindDomainBounds,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StackedXYBarRendererTests,testFindRangeBounds,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests,testGetLegendItemSeriesIndex,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests,testNoDisplayedItem,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.XYBarRendererTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.XYBarRendererTests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.XYBarRendererTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.XYBarRendererTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.XYBarRendererTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.XYBarRendererTests,testSerialization2,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.XYBarRendererTests,testFindDomainBounds,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.XYBarRendererTests,testFindRangeBounds,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.XYBarRendererTests,testGetLegendItemSeriesIndex,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.XYLineAndShapeRendererTests,testEquals,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.XYLineAndShapeRendererTests,testEquals2,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.XYLineAndShapeRendererTests,testHashcode,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.XYLineAndShapeRendererTests,testCloning,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.XYLineAndShapeRendererTests,testPublicCloneable,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.XYLineAndShapeRendererTests,testSerialization,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.XYLineAndShapeRendererTests,testFindDomainBounds,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.XYLineAndShapeRendererTests,testFindRangeBounds,0,0,1,0.0,1,0.0,0
Chart,1,org.jfree.chart.renderer.xy.junit.XYLineAndShapeRendererTests,testGetLegendItemSeriesIndex,0,0,1,0.0,1,0.0,0
Chart,2,org.jfree.chart.annotations.junit.XYBoxAnnotationTests,testEquals,0,0,1,0.0,2,0.0,0
Chart,2,org.jfree.chart.annotations.junit.XYBoxAnnotationTests,testHashCode,0,0,1,0.0,2,0.0,0
Chart,2,org.jfree.chart.annotations.junit.XYBoxAnnotationTests,testCloning,0,0,1,0.0,2,0.0,0
Chart,2,org.jfree.chart.annotations.junit.XYBoxAnnotationTests,testPublicCloneable,0,0,1,0.0,2,0.0,0
Chart,2,org.jfree.chart.annotations.junit.XYBoxAnnotationTests,testSerialization,0,0,1,0.0,2,0.0,0
Chart,2,org.jfree.chart.annotations.junit.XYBoxAnnotationTests,testDrawWithNullInfo,0,0,1,0.0,2,0.0,0
Chart,2,org.jfree.chart.annotations.junit.XYTitleAnnotationTests,testEquals,0,0,1,0.0,2,0.0,0
Chart,2,org.jfree.chart.annotations.junit.XYTitleAnnotationTests,testHashCode,0,0,1,0.0,2,0.0,0
Chart,2,org.jfree.chart.annotations.junit.XYTitleAnnotationTests,testCloning,0,0,1,0.0,2,0.0,0
Chart,2,org.jfree.chart.annotations.junit.XYTitleAnnotationTests,testSerialization,0,0,1,0.0,2,0.0,0
Chart,2,org.jfree.chart.annotations.junit.XYTitleAnnotationTests,testDrawWithNullInfo,0,0,1,0.0,2,0.0,0
Chart,2,org.jfree.chart.axis.junit.LogAxisTests,testCloning,0,0,1,0.0,2,0.0,0
Chart,2,org.jfree.chart.axis.junit.LogAxisTests,testEquals,0,0,1,0.0,2,0.0,0
Chart,2,org.jfree.chart.axis.junit.LogAxisTests,testHashCode,0,0,1,0.0,2,0.0,0
Chart,2,org.jfree.chart.axis.junit.LogAxisTests,testTranslateJava2DToValue,0,0,1,0.0,2,0.0,0
Chart,2,org.jfree.chart.axis.junit.LogAxisTests,testSerialization,0,0,1,0.0,2,0.0,0
Chart,2,org.jfree.chart.axis.junit.LogAxisTests,testAutoRange1,0,0,1,0.0,2,0.0,0
Chart,2,org.jfree.chart.axis.junit.LogAxisTests,testAutoRange3,0,0,1,0.0,2,0.0,0
Chart,2,org.jfree.chart.axis.junit.LogAxisTests,testXYAutoRange1,0,0,1,0.0,2,0.0,0
Chart,2,org.jfree.chart.axis.junit.LogAxisTests,testXYAutoRange2,0,0,1,0.0,2,0.0,0
Chart,2,org.jfree.chart.axis.junit.LogAxisTests,testSetLowerBound,0,0,1,0.0,2,0.0,0
